street,x,project,y,marketSegment,transaction.area,transaction.floorRange,transaction.noOfUnits,transaction.contractDate,transaction.typeOfSale,transaction.price,transaction.propertyType,transaction.district,transaction.typeOfArea,transaction.tenure,transaction.nettPrice
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,36-40,1,0618,1,1614900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,36-40,1,0220,1,2179500,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,21-25,1,0518,1,2383300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,26-30,1,0418,1,1929100,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,31-35,1,0719,1,1628400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,41-45,1,0120,1,1746600,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,36-40,1,0419,1,1645700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,41-45,1,1118,1,1763100,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,36-40,1,1219,1,2342300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,26-30,1,1219,1,2226000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,21-25,1,0218,1,1915200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,31-35,1,0120,1,2116000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,36-40,1,0220,1,2190000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,21-25,1,0719,1,2063300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,36-40,1,0420,1,2105900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,31-35,1,0420,1,2041700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,31-35,1,0220,1,2158300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,31-35,1,1019,1,2137000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,21-25,1,0618,1,2159800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,06-10,1,0318,1,1857200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,21-25,1,0118,1,1794800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,31-35,1,0419,1,2558400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,41-45,1,0419,1,1750900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,11-15,1,1017,1,1907999,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,41-45,1,1119,1,2164000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,16-20,1,0917,1,1437999,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,36-40,1,0220,1,2153300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,11-15,1,0518,1,1889800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,31-35,1,0318,1,2499400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,06-10,1,1119,1,1800600,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,26-30,1,1017,1,1415999,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,26-30,1,0917,1,1533999,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,31-35,1,0419,1,2239000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,31-35,1,0619,1,2531000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,41-45,1,0220,1,2137900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,36-40,1,0418,1,2161400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,31-35,1,0218,1,1612000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,31-35,1,0518,1,1570100,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,36-40,1,0220,1,2095200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,36-40,1,0518,1,1678300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,41-45,1,1219,1,1781100,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,41-45,1,0519,1,2363700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,31-35,1,0318,1,2216400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,16-20,1,0118,1,1905900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,36-40,1,0120,1,2095200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,11-15,1,0419,1,2307300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,16-20,1,0118,1,1786600,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,31-35,1,0118,1,1607900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,31-35,1,0419,1,2099200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,31-35,1,0719,1,2147700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,31-35,1,0919,1,2031000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,31-35,1,0318,1,1580800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,11-15,1,0218,1,1948888,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,36-40,1,0220,1,1673900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,36-40,1,0619,1,2310200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,41-45,1,0620,1,1697600,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,31-35,1,1019,1,2245800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,26-30,1,0218,1,1525700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,11-15,1,0218,1,1944800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,26-30,1,0218,1,1525700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,11-15,1,0518,1,2290400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,41-45,1,0120,1,2175000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,36-40,1,0719,1,1665200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,06-10,1,0620,2,1400000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,31-35,1,0518,1,1661300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,31-35,1,0518,1,2488800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,31-35,1,0119,1,2226900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,36-40,1,0819,1,1637000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,06-10,1,0917,1,1822999,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,26-30,1,0118,1,1902700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,41-45,1,0518,1,2300400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,26-30,1,0919,1,2097100,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,41-45,1,0919,1,1746200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,31-35,1,0218,1,1603700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,26-30,1,0318,1,1523700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,31-35,1,0218,1,1620400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,41-45,1,0620,1,2127300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,36-40,1,0120,1,1737900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,16-20,1,0218,1,1874900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,31-35,1,0120,1,2168800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,41-45,1,0120,1,1682400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,41-45,1,0120,1,1768100,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,26-30,1,0320,2,2450000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,16-20,1,0518,1,1932300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,36-40,1,0518,1,1686700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,11-15,1,1017,1,1881700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,11-15,1,0418,1,1907200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,240,41-45,1,0520,1,4731500,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,26-30,1,0917,1,1526999,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,11-15,1,0518,1,1923900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,11-15,1,0218,1,2183700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,36-40,1,0419,1,1647900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,36-40,1,0320,1,2073800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,26-30,1,0719,1,2071800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,26-30,1,0318,1,1563800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,16-20,1,0118,1,1891100,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,41-45,1,1119,1,1755200,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,26-30,1,0218,1,1523700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,36-40,1,0618,1,2265400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,36-40,1,1019,1,2120800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,240,36-40,1,0720,1,4700000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,21-25,1,1017,1,1472999,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,240,41-45,1,1119,1,4763000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,41-45,1,0819,1,2185800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,36-40,1,0918,1,1707900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,31-35,1,0220,1,2020400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,36-40,1,1018,1,1716500,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,31-35,1,0219,1,2509900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,41-45,1,0520,1,1680300,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,41-45,1,0620,1,1689000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,26-30,1,1019,1,2080100,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,36-40,1,0120,1,1663000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,31-35,1,0419,1,2088400,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,31-35,1,0518,1,1669800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,41-45,1,0220,1,1699800,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,41-45,1,0420,1,1691100,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,131,16-20,1,0418,1,2349500,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,31-35,1,0418,1,1578700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,114,26-30,1,0618,1,2084900,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,41-45,1,1019,1,1759500,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,36-40,1,0220,1,1671700,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,41-45,1,0620,1,2116600,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,11-15,1,1120,2,1960000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,36-40,1,1220,2,2180000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,06-10,1,0221,2,1450000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,11-15,1,1121,2,1545000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,06-10,1,0821,2,1525000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,16-20,1,0622,2,1800000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,06-10,1,0622,2,1680000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,26-30,1,0522,2,1650000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,16-20,1,0322,2,1520000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,11-15,1,1121,2,2150000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,21-25,1,0822,2,1635000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,16-20,1,0421,2,1520000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,06-10,1,0721,2,1980000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,73,11-15,1,0121,2,1450000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,97,26-30,1,0621,2,2088000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,77,16-20,1,0621,2,1630000,Apartment,03,Strata,99 yrs lease commencing from 2016,
ALEXANDRA VIEW,26204.50079,ARTRA,30270.56219,RCR,104,21-25,1,0921,2,2228000,Apartment,03,Strata,99 yrs lease commencing from 2016,
YONG SIAK STREET,27660.97304,RESIDENTIAL APARTMENTS,29438.53463,RCR,105,01-05,1,0318,3,1830000,Apartment,03,Strata,9999 yrs lease commencing from 1963,
YONG SIAK STREET,27660.97304,RESIDENTIAL APARTMENTS,29438.53463,RCR,93,01-05,1,1020,3,1500000,Apartment,03,Strata,Freehold,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,85,06-10,1,0119,2,1800000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,66,21-25,1,0519,2,1528000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,84,11-15,1,0519,2,1620000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,85,21-25,1,0119,1,1800000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,65,26-30,1,0619,1,1610000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,65,06-10,1,0819,3,1300000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,63,11-15,1,0419,2,1350000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,75,06-10,1,0220,3,1440000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,42,06-10,1,0319,2,935000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,85,21-25,1,1120,3,1912500,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,42,11-15,1,0121,3,870000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,63,26-30,1,0221,3,1408000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,63,06-10,1,1220,3,1290000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,64,06-10,1,1220,3,1260000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,66,21-25,1,0421,3,1390000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,84,26-30,1,0421,3,1670000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,70,16-20,1,1021,3,1395000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,53,11-15,1,1121,3,1080000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,66,11-15,1,0721,3,1390000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,75,26-30,1,0122,3,1565000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,63,26-30,1,1121,3,1380000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,84,11-15,1,0821,3,1680000,Apartment,07,Strata,99 yrs lease commencing from 2014,
BEACH ROAD,31220.91906,CITY GATE,31632.51122,RCR,42,06-10,1,0522,3,946880,Apartment,07,Strata,99 yrs lease commencing from 2014,
